sent_id,sentence,entity
765,"Return of Halley's Comet .
April 15 : U.S. planes bomb Libya in Operation El Dorado Canyon .
April 26 : The Chernobyl disaster in Ukraine kills about 100 people.
October 11 – October 12 : A breakthrough in nuclear arms control at the Reykjavík Summit .
October 19 : Samora Machel , the first President of Mozambique , dies in a plane crash .
November 3 : The Iran–Contra affair publicly announced.
",U.S.
766,"1987
June 10 – 29 : The June Democratic Struggle , a nationwide pro-democracy movement in South Korea, leads to democratic reforms and an end to authoritarian rule.
",South Korea
767,"September 10 : The Battle of Cuito Cuanavale , Angola begins and further intensifies the South African Border War .
",Angola
768,"September 13 : A radioactive contamination accident in Goiânia, Brazil, leaves 249 people contaminated, four of which die.
September 15 :",Brazil
768,"September 13 : A radioactive contamination accident in Goiânia, Brazil, leaves 249 people contaminated, four of which die.
September 15 :",Goiânia
769,"Huawei founded in Shenzhen , China by Ren Zhengfei .
October 19 : Stock market crash of 1987.
",Shenzhen
769,"Huawei founded in Shenzhen , China by Ren Zhengfei .
October 19 : Stock market crash of 1987.
",China
772,December 8 : The First Intifada between Israel and Palestine begins.,Israel
772,December 8 : The First Intifada between Israel and Palestine begins.,Palestine
773,"The Intermediate-Range Nuclear Forces Treaty is signed in Washington, D.C., by U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev.
",U.S.
773,"The Intermediate-Range Nuclear Forces Treaty is signed in Washington, D.C., by U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev.
",Soviet
773,"The Intermediate-Range Nuclear Forces Treaty is signed in Washington, D.C., by U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev.
",D.C.
773,"The Intermediate-Range Nuclear Forces Treaty is signed in Washington, D.C., by U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev.
",Washington
774,"The First Intifada between Israel and Palestine begins.
",Israel
774,"The First Intifada between Israel and Palestine begins.
",Palestine
775,"The Intermediate-Range Nuclear Forces Treaty is signed in Washington, D.C., by U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev.
",U.S.
775,"The Intermediate-Range Nuclear Forces Treaty is signed in Washington, D.C., by U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev.
",Soviet
775,"The Intermediate-Range Nuclear Forces Treaty is signed in Washington, D.C., by U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev.
",D.C.
775,"The Intermediate-Range Nuclear Forces Treaty is signed in Washington, D.C., by U.S. President Ronald Reagan and Soviet leader Mikhail Gorbachev.
",Washington
777,"1988
January 2 : Beginning of the perestroika (""restructuring""), a political movement for reformation within the Communist Party of the Soviet Union during the 1980s associated with Gorbachev and his glasnost (""openness"") policy reform.
",the Soviet Union
778,"January 13 : Lee Teng-hui takes control of Taiwan and oversee end of martial law and full democratization of island.
",Taiwan
779,"March 16 : The Halabja chemical attack is carried out by Iraqi government forces, killing thousands.
July 6 : The Piper Alpha oil rig in the North Sea catches fire and explodes, killing 165.
",North Sea
779,"March 16 : The Halabja chemical attack is carried out by Iraqi government forces, killing thousands.
July 6 : The Piper Alpha oil rig in the North Sea catches fire and explodes, killing 165.
",Iraqi
780,"August 20 : End of the Iran–Iraq War .
",Iran
781,"October 5 : Chile's Augusto Pinochet loses a national plebiscite on his rule.
",Chile
783,"November 15 : Israeli–Palestinian conflict ; beginning with the independent State of Palestine being proclaimed from Algiers .
",Israeli
783,"November 15 : Israeli–Palestinian conflict ; beginning with the independent State of Palestine being proclaimed from Algiers .
",Palestinian
783,"November 15 : Israeli–Palestinian conflict ; beginning with the independent State of Palestine being proclaimed from Algiers .
",Algiers
784,"December 2 : Benazir Bhutto elected Prime Minister of Pakistan months after restoration of civilian rule in the wake of Muhammad Zia-ul-Haq 's death in plane crash.
December 7 : Spitak earthquake in Armenia.
",Pakistan
784,"December 2 : Benazir Bhutto elected Prime Minister of Pakistan months after restoration of civilian rule in the wake of Muhammad Zia-ul-Haq 's death in plane crash.
December 7 : Spitak earthquake in Armenia.
",Armenia
785,"December 21 : Pan Am Flight 103 is destroyed by a bomb and falls over Lockerbie , Scotland, killing 259 people on board, leaving no survivors, and 11 in town.
",Lockerbie
785,"December 21 : Pan Am Flight 103 is destroyed by a bomb and falls over Lockerbie , Scotland, killing 259 people on board, leaving no survivors, and 11 in town.
",Scotland
786,"1988 Polish strikes .
",Polish
791,"1989
Revolutions of 1989 bring down Communist and authoritarian regimes around the world.
",Communist
792,"January 7 : Emperor Shōwa (Hirohito) dies; his son, Akihito (the Emperor Heisei) becomes Emperor of Japan.
",Japan
793,"January 20 : George H. W. Bush is inaugurated as President of the United States.
",the United States
798,"February 15 : End of the Soviet war in Afghanistan .
",Soviet
798,"February 15 : End of the Soviet war in Afghanistan .
",Afghanistan
799,"March 24 : The oil tanker Exxon Valdez spills 10.8 million US gallons of crude oil after striking a reef, causing severe damage to the environment.
April – June : Tiananmen Square Massacre , in which troops armed with assault rifles and accompanied by tanks fired at student-led demonstrations held in Tiananmen Square, Beijing, resulting in an undisclosed number of deaths (estimated in hundreds to thousands).
",Beijing
800,"June 3 : Ruhollah Khomeini dies ; Ali Khamenei becomes Supreme Leader of Iran .
June 4 : 1989 Polish legislative election although the elections were not entirely democratic, they led to the formation of a government led by Tadeusz Mazowiecki and a peaceful transition to democracy in Poland and elsewhere in Central and Eastern Europe.",Iran
800,"June 3 : Ruhollah Khomeini dies ; Ali Khamenei becomes Supreme Leader of Iran .
June 4 : 1989 Polish legislative election although the elections were not entirely democratic, they led to the formation of a government led by Tadeusz Mazowiecki and a peaceful transition to democracy in Poland and elsewhere in Central and Eastern Europe.",Poland
800,"June 3 : Ruhollah Khomeini dies ; Ali Khamenei becomes Supreme Leader of Iran .
June 4 : 1989 Polish legislative election although the elections were not entirely democratic, they led to the formation of a government led by Tadeusz Mazowiecki and a peaceful transition to democracy in Poland and elsewhere in Central and Eastern Europe.",Polish
802,"A crackdown takes place in Beijing on the army's approach to the square, and the final stand-off in the square is covered live on television.
",Beijing
803,"1989 Polish legislative election although the elections were not entirely democratic, they led to the formation of a government led by Tadeusz Mazowiecki and a peaceful transition to democracy in Poland and elsewhere in Central and Eastern Europe.
",Poland
803,"1989 Polish legislative election although the elections were not entirely democratic, they led to the formation of a government led by Tadeusz Mazowiecki and a peaceful transition to democracy in Poland and elsewhere in Central and Eastern Europe.
",Polish
805,"A crackdown takes place in Beijing on the army's approach to the square, and the final stand-off in the square is covered live on television.
",Beijing
806,"June 5 : An unknown Chinese protester, "" Tank Man "", stands in front of a column of military tanks on Chang'an Avenue in Beijing, temporarily halting them, an incident which achieves iconic status internationally through images taken by Western photographers.
August 25 : Voyager 2 makes its closest approach to Neptune and its largest moon, Triton .
",Beijing
806,"June 5 : An unknown Chinese protester, "" Tank Man "", stands in front of a column of military tanks on Chang'an Avenue in Beijing, temporarily halting them, an incident which achieves iconic status internationally through images taken by Western photographers.
August 25 : Voyager 2 makes its closest approach to Neptune and its largest moon, Triton .
",Triton
806,"June 5 : An unknown Chinese protester, "" Tank Man "", stands in front of a column of military tanks on Chang'an Avenue in Beijing, temporarily halting them, an incident which achieves iconic status internationally through images taken by Western photographers.
August 25 : Voyager 2 makes its closest approach to Neptune and its largest moon, Triton .
",Chinese
807,"October 17 : The 6.9 M w Loma Prieta earthquake shakes the San Francisco Bay Area and the Central Coast, killing 63.
November 9 :",the Central Coast
807,"October 17 : The 6.9 M w Loma Prieta earthquake shakes the San Francisco Bay Area and the Central Coast, killing 63.
November 9 :",the San Francisco Bay Area
808,"Fall of the Berlin Wall ; the Revolutions of 1989 and the collapse of the Soviet Bloc begin in Europe, which leads to the end of the Cold War .
November 15 – December 17 : The first direct Presidential election in Brazil since 1960.
",Soviet
808,"Fall of the Berlin Wall ; the Revolutions of 1989 and the collapse of the Soviet Bloc begin in Europe, which leads to the end of the Cold War .
November 15 – December 17 : The first direct Presidential election in Brazil since 1960.
",Brazil
808,"Fall of the Berlin Wall ; the Revolutions of 1989 and the collapse of the Soviet Bloc begin in Europe, which leads to the end of the Cold War .
November 15 – December 17 : The first direct Presidential election in Brazil since 1960.
",Europe
809,"November 24 : The Communist government of Czechoslovakia falls during the Velvet Revolution .
",Communist
809,"November 24 : The Communist government of Czechoslovakia falls during the Velvet Revolution .
",Czechoslovakia
811,"December 20 : The United States invasion of Panama begins.
",Panama
811,"December 20 : The United States invasion of Panama begins.
",The United States
813,"December 25 : Romanian Revolution : Trial and execution of Nicolae and Elena Ceaușescu in Romania.
1990s
1990
January 31 : The first McDonald's in Moscow, Russian SFSR opens 8 months after construction began on May 3, 1989
February 11 : Nelson Mandela is released from Victor Verster Prison outside Cape Town , South Africa after 27 years as a political prisoner.
",Nicolae
813,"December 25 : Romanian Revolution : Trial and execution of Nicolae and Elena Ceaușescu in Romania.
1990s
1990
January 31 : The first McDonald's in Moscow, Russian SFSR opens 8 months after construction began on May 3, 1989
February 11 : Nelson Mandela is released from Victor Verster Prison outside Cape Town , South Africa after 27 years as a political prisoner.
",Russian
813,"December 25 : Romanian Revolution : Trial and execution of Nicolae and Elena Ceaușescu in Romania.
1990s
1990
January 31 : The first McDonald's in Moscow, Russian SFSR opens 8 months after construction began on May 3, 1989
February 11 : Nelson Mandela is released from Victor Verster Prison outside Cape Town , South Africa after 27 years as a political prisoner.
",Elena Ceaușescu
813,"December 25 : Romanian Revolution : Trial and execution of Nicolae and Elena Ceaușescu in Romania.
1990s
1990
January 31 : The first McDonald's in Moscow, Russian SFSR opens 8 months after construction began on May 3, 1989
February 11 : Nelson Mandela is released from Victor Verster Prison outside Cape Town , South Africa after 27 years as a political prisoner.
",Romania
813,"December 25 : Romanian Revolution : Trial and execution of Nicolae and Elena Ceaușescu in Romania.
1990s
1990
January 31 : The first McDonald's in Moscow, Russian SFSR opens 8 months after construction began on May 3, 1989
February 11 : Nelson Mandela is released from Victor Verster Prison outside Cape Town , South Africa after 27 years as a political prisoner.
",Cape Town
813,"December 25 : Romanian Revolution : Trial and execution of Nicolae and Elena Ceaușescu in Romania.
1990s
1990
January 31 : The first McDonald's in Moscow, Russian SFSR opens 8 months after construction began on May 3, 1989
February 11 : Nelson Mandela is released from Victor Verster Prison outside Cape Town , South Africa after 27 years as a political prisoner.
",South Africa
813,"December 25 : Romanian Revolution : Trial and execution of Nicolae and Elena Ceaușescu in Romania.
1990s
1990
January 31 : The first McDonald's in Moscow, Russian SFSR opens 8 months after construction began on May 3, 1989
February 11 : Nelson Mandela is released from Victor Verster Prison outside Cape Town , South Africa after 27 years as a political prisoner.
",Moscow
814,"March 11 : End of the dictatorship of Augusto Pinochet in Chile .
",Chile
815,"March 27 : The United States begins broadcasting Radio y Televisión Martí to Cuba .
",Cuba
815,"March 27 : The United States begins broadcasting Radio y Televisión Martí to Cuba .
",The United States
816,"April 24 – May 20 : Launch of the Hubble Space Telescope .
April 7 : Scandinavian Star , a Bahamas -registered ferry, catches fire en route from Norway to Denmark, leaving 158 dead.
",Denmark
816,"April 24 – May 20 : Launch of the Hubble Space Telescope .
April 7 : Scandinavian Star , a Bahamas -registered ferry, catches fire en route from Norway to Denmark, leaving 158 dead.
",Norway
816,"April 24 – May 20 : Launch of the Hubble Space Telescope .
April 7 : Scandinavian Star , a Bahamas -registered ferry, catches fire en route from Norway to Denmark, leaving 158 dead.
",Bahamas
817,"May 22 : North and South Yemen unify to form the Republic of Yemen .
",North and South Yemen
817,"May 22 : North and South Yemen unify to form the Republic of Yemen .
",the Republic of Yemen
818,"June 21 : The 7.4 M w Manjil–Rudbar earthquake affects northern Iran with a maximum Mercalli intensity of X ( Extreme ), killing 35,000–50,000, and injuring 60,000–105,000.
August 2 – 4 : Gulf War begins.
September 6 :",Iran
820,"October 3 : German reunification .
November 2 : Transnistria War begins.
",German
823,"The Intergovernmental Panel on Climate Change releases its first assessment report , linking increases in carbon dioxide in the Earth's atmosphere, and a resultant rise in global temperature, to human activities.
",Earth
824,"1991
February 28 : The Gulf War ends in US withdrawal and a failed uprising .
",US
825,March 3 : A video captures the beating of motorist Rodney King by Los Angeles police officers.,Los Angeles
826,"Four Los Angeles police officers are indicted on March 15 for the beating.
March 23 :",Los Angeles
828,"May 16 : Elizabeth II becomes the first British monarch to address the U.S. Congress during a 13-day royal visit in Washington, D.C.
May 21 : Assassination of Rajiv Gandhi , Indian Prime Minister.
",Indian
828,"May 16 : Elizabeth II becomes the first British monarch to address the U.S. Congress during a 13-day royal visit in Washington, D.C.
May 21 : Assassination of Rajiv Gandhi , Indian Prime Minister.
",D.C.
828,"May 16 : Elizabeth II becomes the first British monarch to address the U.S. Congress during a 13-day royal visit in Washington, D.C.
May 21 : Assassination of Rajiv Gandhi , Indian Prime Minister.
",British
828,"May 16 : Elizabeth II becomes the first British monarch to address the U.S. Congress during a 13-day royal visit in Washington, D.C.
May 21 : Assassination of Rajiv Gandhi , Indian Prime Minister.
",U.S.
828,"May 16 : Elizabeth II becomes the first British monarch to address the U.S. Congress during a 13-day royal visit in Washington, D.C.
May 21 : Assassination of Rajiv Gandhi , Indian Prime Minister.
",Washington
829,"May 24 – 25 : Operation Solomon , a covert Israeli military operation to airlift Ethiopian Jews to Israel.
",Israeli
829,"May 24 – 25 : Operation Solomon , a covert Israeli military operation to airlift Ethiopian Jews to Israel.
",Ethiopian
829,"May 24 – 25 : Operation Solomon , a covert Israeli military operation to airlift Ethiopian Jews to Israel.
",Jews
829,"May 24 – 25 : Operation Solomon , a covert Israeli military operation to airlift Ethiopian Jews to Israel.
",Israel
830,"June 12 – 15 : Mount Pinatubo erupts with a Volcanic Explosivity Index of 6 and reduces global temperatures.
June 27 – July 7 : The Ten-Day War in Slovenia begins the Yugoslav Wars .
July 1 : President George H. W. Bush nominates the controversial Clarence Thomas for the Supreme Court of the United States to replace Thurgood Marshall, who had announced his retirement.",Mount Pinatubo
830,"June 12 – 15 : Mount Pinatubo erupts with a Volcanic Explosivity Index of 6 and reduces global temperatures.
June 27 – July 7 : The Ten-Day War in Slovenia begins the Yugoslav Wars .
July 1 : President George H. W. Bush nominates the controversial Clarence Thomas for the Supreme Court of the United States to replace Thurgood Marshall, who had announced his retirement.",Yugoslav
830,"June 12 – 15 : Mount Pinatubo erupts with a Volcanic Explosivity Index of 6 and reduces global temperatures.
June 27 – July 7 : The Ten-Day War in Slovenia begins the Yugoslav Wars .
July 1 : President George H. W. Bush nominates the controversial Clarence Thomas for the Supreme Court of the United States to replace Thurgood Marshall, who had announced his retirement.",the United States
830,"June 12 – 15 : Mount Pinatubo erupts with a Volcanic Explosivity Index of 6 and reduces global temperatures.
June 27 – July 7 : The Ten-Day War in Slovenia begins the Yugoslav Wars .
July 1 : President George H. W. Bush nominates the controversial Clarence Thomas for the Supreme Court of the United States to replace Thurgood Marshall, who had announced his retirement.",Slovenia
831,"The world's first GSM telephone call is made in Finland .
",Finland
832,"The world's first GSM telephone call is made in Finland .
",Finland
833,"July 10 : Boris Yeltsin becomes the first President of Russia .
",Russia
834,July 11 : A solar eclipse of record totality occurs in the Northern hemisphere.,Northern
835,"It is seen by 20 million people in Hawaii , Mexico , and Colombia .
",Colombia
835,"It is seen by 20 million people in Hawaii , Mexico , and Colombia .
",Hawaii
835,"It is seen by 20 million people in Hawaii , Mexico , and Colombia .
",Mexico
837,August 19 : Soviet coup attempt of 1991 :,Soviet
838,"A coup occurs in response to a new union treaty to be signed on August 20.
August 25 : Michael Schumacher , regarded as one of the greatest Formula One drivers in history , makes his Formula One debut at the Belgian Grand Prix .
September 17 : North and South Korea are admitted to the United Nations .
September 19 : Ötzi the Iceman is found in the Alps .
October 3 : Speaker of the U.S. House of Representatives Tom Foley announces the closure of the House Bank by the end of the year after revelations that House members have written numerous bad checks.
",North and South Korea
838,"A coup occurs in response to a new union treaty to be signed on August 20.
August 25 : Michael Schumacher , regarded as one of the greatest Formula One drivers in history , makes his Formula One debut at the Belgian Grand Prix .
September 17 : North and South Korea are admitted to the United Nations .
September 19 : Ötzi the Iceman is found in the Alps .
October 3 : Speaker of the U.S. House of Representatives Tom Foley announces the closure of the House Bank by the end of the year after revelations that House members have written numerous bad checks.
",Alps
839,"October 5 : Linus Torvalds launches the first version of the Linux kernel .
",Linux
841,"Early November : Tropical Storm Thelma lashes into Eastern Visayas , leaving 8,000 people dead.
",Eastern Visayas
843,Dissolution of the Soviet Union and independence of 15 former Soviet republics.,the Soviet Union
843,Dissolution of the Soviet Union and independence of 15 former Soviet republics.,Soviet
845,"Dissolution of the Soviet Union and independence of 15 former Soviet republics.
",the Soviet Union
845,"Dissolution of the Soviet Union and independence of 15 former Soviet republics.
",Soviet
848,"1991 Sino-Soviet Border Agreement .
",Sino-Soviet
852,"February 17 : A court in Milwaukee, Wisconsin , sentences serial killer Jeffrey Dahmer to 15 terms of life in prison.",Wisconsin
852,"February 17 : A court in Milwaukee, Wisconsin , sentences serial killer Jeffrey Dahmer to 15 terms of life in prison.",Milwaukee
853,"Dahmer is murdered in prison 2 years later.
April 3 : End of communism in Albania .
April 6 : The Bosnian War begins.
April 22 :",Albania
854,"Fuel leaking into a sewer causes a series of explosions in Guadalajara , Mexico; 215 are killed, 1,500 injured.
April 29 – May 4 : Los Angeles riots over the acquittal of those involved in the beating of Rodney King .
",Los Angeles
854,"Fuel leaking into a sewer causes a series of explosions in Guadalajara , Mexico; 215 are killed, 1,500 injured.
April 29 – May 4 : Los Angeles riots over the acquittal of those involved in the beating of Rodney King .
",Guadalajara
854,"Fuel leaking into a sewer causes a series of explosions in Guadalajara , Mexico; 215 are killed, 1,500 injured.
April 29 – May 4 : Los Angeles riots over the acquittal of those involved in the beating of Rodney King .
",Mexico
855,"May 13 : Falun Gong is introduced by Li Hongzhi in China.
June 8 : The first World Oceans Day is celebrated, coinciding with the Earth Summit held in Rio de Janeiro , Brazil .
",Brazil
855,"May 13 : Falun Gong is introduced by Li Hongzhi in China.
June 8 : The first World Oceans Day is celebrated, coinciding with the Earth Summit held in Rio de Janeiro , Brazil .
",the Earth Summit
855,"May 13 : Falun Gong is introduced by Li Hongzhi in China.
June 8 : The first World Oceans Day is celebrated, coinciding with the Earth Summit held in Rio de Janeiro , Brazil .
",China
855,"May 13 : Falun Gong is introduced by Li Hongzhi in China.
June 8 : The first World Oceans Day is celebrated, coinciding with the Earth Summit held in Rio de Janeiro , Brazil .
",Rio de Janeiro
857,"August 24 – 28 : Hurricane Andrew kills 65 and causes $26.5 billion in damages in the Bahamas and the United States.
October 4 : El Al Flight 1862 , in which a Boeing 747 cargo aircraft of the then state-owned Israeli airline El Al crashes into the Groeneveen and Klein-Kruitberg flats in the Bijlmermeer neighbourhood of Amsterdam, resulting in 43 deaths.
",Israeli
857,"August 24 – 28 : Hurricane Andrew kills 65 and causes $26.5 billion in damages in the Bahamas and the United States.
October 4 : El Al Flight 1862 , in which a Boeing 747 cargo aircraft of the then state-owned Israeli airline El Al crashes into the Groeneveen and Klein-Kruitberg flats in the Bijlmermeer neighbourhood of Amsterdam, resulting in 43 deaths.
",Amsterdam
857,"August 24 – 28 : Hurricane Andrew kills 65 and causes $26.5 billion in damages in the Bahamas and the United States.
October 4 : El Al Flight 1862 , in which a Boeing 747 cargo aircraft of the then state-owned Israeli airline El Al crashes into the Groeneveen and Klein-Kruitberg flats in the Bijlmermeer neighbourhood of Amsterdam, resulting in 43 deaths.
",Bahamas
857,"August 24 – 28 : Hurricane Andrew kills 65 and causes $26.5 billion in damages in the Bahamas and the United States.
October 4 : El Al Flight 1862 , in which a Boeing 747 cargo aircraft of the then state-owned Israeli airline El Al crashes into the Groeneveen and Klein-Kruitberg flats in the Bijlmermeer neighbourhood of Amsterdam, resulting in 43 deaths.
",the United States
858,"October 6 : Lennart Meri becomes the first President of Estonia after regaining independence.
",Estonia
859,"December 18 : The South Korean presidential election is won by Kim Young-sam , the first non-military candidate elected since 1961.
",South Korean
861,"1993
January 1 : Velvet Divorce between Czech Republic and Slovakia .
",Czech Republic
863,"Bill Clinton is inaugurated as President of the United States.
",the United States
865,"February 28 – April 19 : The Waco siege , the law enforcement siege of the compound that belonged to the Seventh-day Adventist religious sect Branch Davidians near Waco, Texas , carried out by the U.S. federal government, Texas state law enforcement, and the U.S. military, which results in a gunfight, a fire at the compound and 86 deaths.
",Branch Davidians
865,"February 28 – April 19 : The Waco siege , the law enforcement siege of the compound that belonged to the Seventh-day Adventist religious sect Branch Davidians near Waco, Texas , carried out by the U.S. federal government, Texas state law enforcement, and the U.S. military, which results in a gunfight, a fire at the compound and 86 deaths.
",Waco
865,"February 28 – April 19 : The Waco siege , the law enforcement siege of the compound that belonged to the Seventh-day Adventist religious sect Branch Davidians near Waco, Texas , carried out by the U.S. federal government, Texas state law enforcement, and the U.S. military, which results in a gunfight, a fire at the compound and 86 deaths.
",U.S.
865,"February 28 – April 19 : The Waco siege , the law enforcement siege of the compound that belonged to the Seventh-day Adventist religious sect Branch Davidians near Waco, Texas , carried out by the U.S. federal government, Texas state law enforcement, and the U.S. military, which results in a gunfight, a fire at the compound and 86 deaths.
",Texas
866,"March 12 : Several bombs explode in Bombay , India, killing 257 and injuring hundreds more.
",Bombay
866,"March 12 : Several bombs explode in Bombay , India, killing 257 and injuring hundreds more.
",India
869,"September 13 : Oslo accords end First Intifada between Israel and Palestine .
",Israel
869,"September 13 : Oslo accords end First Intifada between Israel and Palestine .
",Palestine
871,"October 3 – 4 : Battle of Mogadishu leaves over 3,000-4,000 people dead.
",Mogadishu
872,"October 4 : Tanks bombard the Russian parliament , while demonstrators against President Boris Yeltsin rally outside.
",Russian
875,"December 2 : Colombian drug lord Pablo Escobar is gunned down by police.
",Colombian
878,"February 25 : Cave of the Patriarchs massacre in the West Bank, a shooting massacre carried out by American-Israeli Baruch Goldstein , which resulted in 30 deaths and 125 injuries.
",the West Bank
878,"February 25 : Cave of the Patriarchs massacre in the West Bank, a shooting massacre carried out by American-Israeli Baruch Goldstein , which resulted in 30 deaths and 125 injuries.
",American
879,"April 6 : The assassination of Juvénal Habyarimana and Cyprien Ntaryamira triggers the Rwandan genocide .
",Rwandan
882,"May 10 : End of apartheid in South Africa and election of Nelson Mandela .
",South Africa
883,"June 15 : Release date of Disney's The Lion King .
June 23 : Release date of Forrest Gump .
July 1 : Plano Real introduces the new real currency in Brazil.
",Brazil
884,"July 5 : Amazon founded in Bellevue, Washington , by Jeff Bezos .
",Bellevue
884,"July 5 : Amazon founded in Bellevue, Washington , by Jeff Bezos .
",Washington
886,"Kim Jong-il becomes Supreme Leader of North Korea .
",North Korea
887,"September 19 : Operation Uphold Democracy , a military intervention to remove the military regime installed by the 1991 Haitian coup d'état , begins, eventually restoring Jean-Bertrand Aristide to power
September 28 :",Haitian
888,"The car ferry MS Estonia sinks in the Baltic Sea , killing 852 people.
October 1 :",the Baltic Sea
889,"Palau gains independence from the United States.
",the United States
889,"Palau gains independence from the United States.
",Palau
892,"December 14 : Construction of the Three Gorges Dam begins in Hubei, China.
",Hubei
892,"December 14 : Construction of the Three Gorges Dam begins in Hubei, China.
",China
893,"Rise of a wave of Palestinian terrorist attacks in Israel .
",Palestinian
893,"Rise of a wave of Palestinian terrorist attacks in Israel .
",Israel
895,"Austria , Finland and Sweden join the European Union .
",Sweden
895,"Austria , Finland and Sweden join the European Union .
",Finland
895,"Austria , Finland and Sweden join the European Union .
",Austria
897,"Austria , Finland and Sweden join the European Union .
",Sweden
897,"Austria , Finland and Sweden join the European Union .
",Finland
897,"Austria , Finland and Sweden join the European Union .
",Austria
898,"January 17 : A 6.9 M w Great Hanshin earthquake strikes the southern Hyōgo Prefecture of Japan with a maximum Shindo of VII, leaving 5,502–6,434 people dead, and 251,301–310,000 displaced.
",Hyōgo Prefecture of Japan
899,"March 14 : Astronaut Norman Thagard becomes the first American to ride into space aboard a Russian launch vehicle (the Soyuz TM-21 ), lifting off from the Baikonur Cosmodrome in Kazakhstan .
",Kazakhstan
899,"March 14 : Astronaut Norman Thagard becomes the first American to ride into space aboard a Russian launch vehicle (the Soyuz TM-21 ), lifting off from the Baikonur Cosmodrome in Kazakhstan .
",American
899,"March 14 : Astronaut Norman Thagard becomes the first American to ride into space aboard a Russian launch vehicle (the Soyuz TM-21 ), lifting off from the Baikonur Cosmodrome in Kazakhstan .
",Russian
900,"March 20 : The Tokyo subway sarin attack , an act of domestic terrorism perpetrated by members of the doomsday cult movement Aum Shinrikyo (now Aleph), in which they released sarin, an extremely toxic synthetic compound, in five coordinated attacks, resulting in 13 deaths and 6,252 injuries.
",Aum Shinrikyo
900,"March 20 : The Tokyo subway sarin attack , an act of domestic terrorism perpetrated by members of the doomsday cult movement Aum Shinrikyo (now Aleph), in which they released sarin, an extremely toxic synthetic compound, in five coordinated attacks, resulting in 13 deaths and 6,252 injuries.
",Tokyo
901,"April 19 : American terrorist Timothy McVeigh bombs the Alfred P. Murrah Federal Building in Oklahoma City .
",American
901,"April 19 : American terrorist Timothy McVeigh bombs the Alfred P. Murrah Federal Building in Oklahoma City .
",Oklahoma City
902,"May 14 : The Dalai Lama proclaims 6-year-old Gedhun Choekyi Nyima as the 11th reincarnation of the Panchen Lama .
June 29 : The Sampoong Department Store collapse , a structural failure in a department store in Seoul, South Korea, kills 502 people and injures other 1,445.
",South Korea
902,"May 14 : The Dalai Lama proclaims 6-year-old Gedhun Choekyi Nyima as the 11th reincarnation of the Panchen Lama .
June 29 : The Sampoong Department Store collapse , a structural failure in a department store in Seoul, South Korea, kills 502 people and injures other 1,445.
",the Panchen Lama
902,"May 14 : The Dalai Lama proclaims 6-year-old Gedhun Choekyi Nyima as the 11th reincarnation of the Panchen Lama .
June 29 : The Sampoong Department Store collapse , a structural failure in a department store in Seoul, South Korea, kills 502 people and injures other 1,445.
",Seoul
904,"NATO bombing raids in Bosnia end the Bosnian War .
",Bosnia
908,"October 16 : The Million Man March is held in Washington, D.C.",D.C.
908,"October 16 : The Million Man March is held in Washington, D.C.",Washington
909,"The event was conceived by Nation of Islam leader Louis Farrakhan .
November 4 : Assassination of Yitzhak Rabin , Israeli Prime Minister and Defence Minister, by Yigal Amir, an Israeli right-wing extremist.
November 22 : Premiere of Toy Story , the first computer-animated feature film and the first Pixar Animation Studios film.
",Israeli
911,"The North Korean famine begins.
",North Korean
912,"1996
January 9 – 20 : Serious fighting breaks out between Russian soldiers and rebel fighters in Chechnya .
",Russian
912,"1996
January 9 – 20 : Serious fighting breaks out between Russian soldiers and rebel fighters in Chechnya .
",Chechnya
915,"April 3 : The FBI arrested Theodore Kaczynski , the suspected Unabomber at his cabin in Lincoln, Montana .
",Montana
915,"April 3 : The FBI arrested Theodore Kaczynski , the suspected Unabomber at his cabin in Lincoln, Montana .
",Lincoln
916,"April 28 – 29 : The Port Arthur massacre in Tasmania, Australia leaves 35 people dead, leading to tighter gun regulations in Australia.
",Port Arthur
916,"April 28 – 29 : The Port Arthur massacre in Tasmania, Australia leaves 35 people dead, leading to tighter gun regulations in Australia.
",Australia
916,"April 28 – 29 : The Port Arthur massacre in Tasmania, Australia leaves 35 people dead, leading to tighter gun regulations in Australia.
",Tasmania
917,"May 10 : A sudden storm engulfs Mount Everest with several climbing teams high on the mountain, leaving eight people dead.",Mount Everest
919,"May 11 : After takeoff from Miami , a fire started by improperly handled oxygen canisters in the cargo hold of Atlanta -bound ValuJet Flight 592 causes the Douglas DC-9 to crash in the Florida Everglades , killing all 110 people on board.
",Atlanta
919,"May 11 : After takeoff from Miami , a fire started by improperly handled oxygen canisters in the cargo hold of Atlanta -bound ValuJet Flight 592 causes the Douglas DC-9 to crash in the Florida Everglades , killing all 110 people on board.
",Miami
922,"July 27 : Centennial Olympic Park bombing .
",Olympic Park
924,"September 27 : The Taliban government takes control of Afghanistan, creating the Islamic Emirate of Afghanistan .
",Afghanistan
925,"October 24 : The First Congo War begins.
November 1 : Release of DVD in Japan.
",Japan
